name,price,above_100,first_name,last_name
Todd Armstrong,99.18946135,False,Todd,Armstrong
Aaron Richardson,118.4556824,True,Aaron,Richardson
Gregory Pollard,234.1382368,True,Gregory,Pollard
Jon Butler,225.7678307,True,Jon,Butler
Chelsea Madden,116.6229213,True,Chelsea,Madden
Misty Ramos,234.0837103,True,Misty,Ramos
Ryan Murphy,233.787281,True,Ryan,Murphy
Brittany Sandoval,259.1615163,True,Brittany,Sandoval
Rose Stanton,132.5843724,True,Rose,Stanton
Kristen Banks,287.0092393,True,Kristen,Banks
Julia Stokes,140.3125662,True,Julia,Stokes
Paul Phillips,186.004365,True,Paul,Phillips
Amber Thompson,128.4038652,True,Amber,Thompson
Mrs. Valerie Norton,278.473292,True,Valerie,Norton
Adam Parker,228.1780449,True,Adam,Parker
Jennifer Gonzales,201.9577223,True,Jennifer,Gonzales
Jacqueline Hernandez,260.086074,True,Jacqueline,Hernandez
Cory Walker,276.8951661,True,Cory,Walker
Jennifer Miller,220.5202145,True,Jennifer,Miller
Dawn Bond,270.3604905,True,Dawn,Bond
Tara Daniel,247.6926552,True,Tara,Daniel
Rebecca Thompson DDS,136.4907152,True,Rebecca,Thompson
Victor Serrano,260.1217048,True,Victor,Serrano
Elizabeth Bell,55.220858,False,Elizabeth,Bell
Julie Coleman,122.6292673,True,Julie,Coleman
Jennifer Brown,8.634621797,False,Jennifer,Brown
Jessica Moore,266.6472363,True,Jessica,Moore
John Ramirez,160.9401531,True,John,Ramirez
Becky Hall,271.1221772,True,Becky,Hall
Christine Smith,295.80399,True,Christine,Smith
Christopher Osborne,146.2329234,True,Christopher,Osborne
Jacob Hernandez,7.999586638,False,Jacob,Hernandez
Jennifer Rogers,128.5133967,True,Jennifer,Rogers
Tammy Young,19.64948762,False,Tammy,Young
James Lewis,56.04829693,False,James,Lewis
Charles Stanley,74.1148732,False,Charles,Stanley
Christina Garcia,85.95341522,False,Christina,Garcia
Heather Davis,74.29698857,False,Heather,Davis
Ashley Fuentes,228.8808044,True,Ashley,Fuentes
Jorge Brown,2.668016258,False,Jorge,Brown
Sierra Park MD,205.5258599,True,Sierra,Park
Todd Miller,272.9947016,True,Todd,Miller
Jeffrey Sanchez,71.25953585,False,Jeffrey,Sanchez
Crystal Luna,99.9830512,False,Crystal,Luna
Devin Flores,60.75152093,False,Devin,Flores
Bianca Martin,123.5356854,True,Bianca,Martin
Danielle Snyder,26.67738087,False,Danielle,Snyder
Edward Carney,265.0690245,True,Edward,Carney
Joseph Grimes,268.7529259,True,Joseph,Grimes
April Fowler,164.807737,True,April,Fowler
Michelle Mccoy,145.0996084,True,Michelle,Mccoy
Alicia Stone MD,21.30617961,False,Alicia,Stone
Micheal Lloyd,215.1732624,True,Micheal,Lloyd
Richard Ortiz,148.9167449,True,Richard,Ortiz
Jasmine Reyes,44.61653265,False,Jasmine,Reyes
Tony Smith,114.4025946,True,Tony,Smith
Mary Melton,198.305836,True,Mary,Melton
William Griffin,146.0813867,True,William,Griffin
Scott Vargas,58.25361228,False,Scott,Vargas
Adam Guerra,13.06034675,False,Adam,Guerra
Christina Vang,215.2971497,True,Christina,Vang
Nicole Williams,189.1902467,True,Nicole,Williams
Erica Powers,142.7933784,True,Erica,Powers
Angela Garcia,175.2561835,True,Angela,Garcia
Melissa Brown,257.9026846,True,Melissa,Brown
John Santiago,55.75051528,False,John,Santiago
Donald Nelson,20.74710164,False,Donald,Nelson
Misty Bell,263.0063735,True,Misty,Bell
Vanessa Barnes,81.07265035,False,Vanessa,Barnes
Brian Austin,212.6489366,True,Brian,Austin
Jeffrey King,252.2896877,True,Jeffrey,King
Levi Vaughn,142.1224476,True,Levi,Vaughn
Melanie Blake,244.2496518,True,Melanie,Blake
Marvin Franklin,219.6697621,True,Marvin,Franklin
Angela Massey,110.5922776,True,Angela,Massey
Lisa Cole,202.2032766,True,Lisa,Cole
George Stark,103.6304844,True,George,Stark
Jeffrey Salas,232.9586528,True,Jeffrey,Salas
Richard Reeves,85.83249893,False,Richard,Reeves
Heather Maldonado,292.4101672,True,Heather,Maldonado
Shelly Mcdaniel,267.5668047,True,Shelly,Mcdaniel
David Ryan,80.92148227,False,David,Ryan
Tyler Trevino,75.70611538,False,Tyler,Trevino
Christina Jackson,155.4855824,True,Christina,Jackson
Jodi Peterson,20.74948998,False,Jodi,Peterson
Melissa Carney,42.0237226,False,Melissa,Carney
David Cole,113.4241367,True,David,Cole
Ricardo Weber,215.4765291,True,Ricardo,Weber
Jessica Mckenzie,280.9707751,True,Jessica,Mckenzie
James Ramirez,36.28177824,False,James,Ramirez
Jeffrey Wise,77.17375689,False,Jeffrey,Wise
Brandy Fisher,169.5800524,True,Brandy,Fisher
Renee Barrera,246.0147811,True,Renee,Barrera
Melanie Wiggins,14.97387711,False,Melanie,Wiggins
Alexander Mckee,171.6037468,True,Alexander,Mckee
Sheryl Hill,9.161919917,False,Sheryl,Hill
Sandra White,272.9878419,True,Sandra,White
Christopher Thompson,22.06905227,False,Christopher,Thompson
Mr. Daniel Smith,130.7526411,True,Daniel,Smith
Theresa Johnson,61.15255402,False,Theresa,Johnson
Kristopher Cunningham,127.4296829,True,Kristopher,Cunningham
Nathan Morgan,166.2127571,True,Nathan,Morgan
David Murray,110.6025674,True,David,Murray
April Taylor,2.033803094,False,April,Taylor
Daniel Herrera,245.1409137,True,Daniel,Herrera
John Mcpherson,200.3253003,True,John,Mcpherson
Scott Simmons,44.45087327,False,Scott,Simmons
Gary Tran,86.68368261,False,Gary,Tran
Erica Vaughn,289.7922876,True,Erica,Vaughn
Jennifer Peterson,179.3599432,True,Jennifer,Peterson
April Mccormick,219.6090619,True,April,Mccormick
Justin Davis,39.14509514,False,Justin,Davis
Julia Hall,163.1533708,True,Julia,Hall
Anna Cunningham,188.9376293,True,Anna,Cunningham
Jacob Stevens,233.2257703,True,Jacob,Stevens
Jerry Payne,169.6238126,True,Jerry,Payne
Mark Collins,117.6222818,True,Mark,Collins
Benjamin Clark,93.10220462,False,Benjamin,Clark
Lisa Norton,17.32317763,False,Lisa,Norton
Christopher Smith,81.45143196,False,Christopher,Smith
Mary Myers,37.44740126,False,Mary,Myers
Stephanie Skinner,6.450115409,False,Stephanie,Skinner
Dave Kelly,121.9757295,True,Dave,Kelly
Patricia Gallagher,196.371178,True,Patricia,Gallagher
Shaun Holloway,39.44032807,False,Shaun,Holloway
Marc Love,262.2720982,True,Marc,Love
Michael Mayer,41.42900813,False,Michael,Mayer
Mason Rodriguez,162.7919652,True,Mason,Rodriguez
Jason Payne,83.2794627,False,Jason,Payne
Johnny Hicks,74.9443794,False,Johnny,Hicks
Lisa Rodgers,32.10622464,False,Lisa,Rodgers
Sarah Tyler,87.15157534,False,Sarah,Tyler
Brian Rodriguez,26.0816515,False,Brian,Rodriguez
Charlene Jones,246.885328,True,Charlene,Jones
Scott Lawrence,227.6139565,True,Scott,Lawrence
Carol Patrick,140.4516807,True,Carol,Patrick
Mrs. Jessica Gibson DDS,60.11999568,False,Jessica,Gibson
Linda Sullivan,4.597577836,False,Linda,Sullivan
Donna Carrillo,237.8259111,True,Donna,Carrillo
Scott Baker,227.4705054,True,Scott,Baker
Brian Jensen,174.9671222,True,Brian,Jensen
James Sosa,81.43216331,False,James,Sosa
Veronica Zavala,51.45914813,False,Veronica,Zavala
Jenny Fields,186.1692976,True,Jenny,Fields
George Monroe,230.8455603,True,George,Monroe
Michael Smith,153.7056177,True,Michael,Smith
Kevin Oliver,190.3976967,True,Kevin,Oliver
Nicholas Mejia,13.52272289,False,Nicholas,Mejia
Phillip Logan,169.7231774,True,Phillip,Logan
Jamie Jackson,299.1846576,True,Jamie,Jackson
Thomas Alvarez,72.23090551,False,Thomas,Alvarez
Kaitlin Lawson,116.9434704,True,Kaitlin,Lawson
Carlos Wagner,268.2158202,True,Carlos,Wagner
Christopher Anderson,45.61401189,False,Christopher,Anderson
Roberto Sparks,113.7675985,True,Roberto,Sparks
Julie Oneal,214.0692547,True,Julie,Oneal
Megan Friedman,240.3518353,True,Megan,Friedman
Cheryl Taylor,96.58849728,False,Cheryl,Taylor
Jeffrey Hatfield,241.5103666,True,Jeffrey,Hatfield
James Phillips,18.9820537,False,James,Phillips
Jessica Moore,128.9224193,True,Jessica,Moore
Eric Richards,79.96034999,False,Eric,Richards
Rebecca Mitchell,240.7557103,True,Rebecca,Mitchell
Anna Patrick,158.13197,True,Anna,Patrick
Eric Schmidt,197.3438304,True,Eric,Schmidt
Mark Campbell,156.8947774,True,Mark,Campbell
Taylor Oconnell,190.5868648,True,Taylor,Oconnell
Debra Peters,70.77282649,False,Debra,Peters
Richard Anderson,99.64762699,False,Richard,Anderson
William Russell,201.2067577,True,William,Russell
Ryan Mcdaniel,245.9720704,True,Ryan,Mcdaniel
Jacqueline Frazier,191.7286603,True,Jacqueline,Frazier
Steven Stuart,32.13545499,False,Steven,Stuart
Emily Rodriguez,90.35267623,False,Emily,Rodriguez
Ryan Perez,28.24313981,False,Ryan,Perez
Lauren Hahn,287.3152387,True,Lauren,Hahn
Megan Lopez,127.4434204,True,Megan,Lopez
Matthew Lucero,194.0146142,True,Matthew,Lucero
Joseph Perez,52.96715715,False,Joseph,Perez
Kimberly Wright,153.6378606,True,Kimberly,Wright
Donald Braun,16.16466094,False,Donald,Braun
Savannah Reese,156.4062563,True,Savannah,Reese
Leslie Wiggins,65.73844854,False,Leslie,Wiggins
Mrs. Deanna Gonzalez,26.46654614,False,Deanna,Gonzalez
Derrick Brown PhD,22.81013853,False,Derrick Brown,PhD
Meghan Davis,116.3037504,True,Meghan,Davis
Faith Edwards,163.6350438,True,Faith,Edwards
Stephanie Morgan,160.7615774,True,Stephanie,Morgan
Laura Vargas,17.12739612,False,Laura,Vargas
Caleb Singh,55.99219306,False,Caleb,Singh
Cassandra Andrade,189.3732231,True,Cassandra,Andrade
Robert Hall,183.8510853,True,Robert,Hall
Kenneth Hill,6.341114311,False,Kenneth,Hill
David Brown,136.8591472,True,David,Brown
Sarah Lewis,237.1228892,True,Sarah,Lewis
Stephen Meyers,261.2785989,True,Stephen,Meyers
Victor Becker,71.86420397,False,Victor,Becker
Brad Huff,150.7929287,True,Brad,Huff
Thomas Sanchez,18.39675475,False,Thomas,Sanchez
Michael Chapman,229.9602555,True,Michael,Chapman
Stephen Lam,89.72241118,False,Stephen,Lam
Theresa Wells,80.07481776,False,Theresa,Wells
Richard Barrera,55.20716243,False,Richard,Barrera
Kelly Boyle,237.0515981,True,Kelly,Boyle
Alexander Richardson,21.98915208,False,Alexander,Richardson
James Hicks,177.0515297,True,James,Hicks
Todd Simon PhD,93.74886446,False,Todd Simon,PhD
Jason Meyer,114.0768801,True,Jason,Meyer
Matthew Moore,150.4707103,True,Matthew,Moore
Lindsay Rivera,108.1302862,True,Lindsay,Rivera
Michael Peterson,253.4940966,True,Michael,Peterson
Jennifer Martin PhD,193.1962602,True,Jennifer Martin,PhD
Martin Solomon,186.44926,True,Martin,Solomon
Rebecca Quinn,72.46973743,False,Rebecca,Quinn
Kerry Branch,9.474332966,False,Kerry,Branch
Leslie Ruiz,219.3292641,True,Leslie,Ruiz
Joseph Howard,86.76006819,False,Joseph,Howard
Rebecca Wright,233.5123787,True,Rebecca,Wright
Jacqueline Phillips,266.4418808,True,Jacqueline,Phillips
Wesley Erickson,134.5999692,True,Wesley,Erickson
Janet West,225.8993827,True,Janet,West
James Barnett,237.5878966,True,James,Barnett
Eric Scott,252.8316303,True,Eric,Scott
James Jones,250.7173487,True,James,Jones
Joshua Baker DVM,87.85407145,False,Joshua,Baker
Kathleen Baker,260.1202045,True,Kathleen,Baker
Michael Clark,260.3821386,True,Michael,Clark
Anne Richards,214.576803,True,Anne,Richards
Renee Williams,273.244834,True,Renee,Williams
Derek Thomas,128.0732518,True,Derek,Thomas
Robert White,15.36006275,False,Robert,White
Teresa Figueroa,157.0536374,True,Teresa,Figueroa
Ashley Murphy,117.9457723,True,Ashley,Murphy
Laura Peterson,227.6123872,True,Laura,Peterson
Brian Cardenas,96.53388242,False,Brian,Cardenas
Dana Conrad,12.35802683,False,Dana,Conrad
Kathleen Deleon,123.7719434,True,Kathleen,Deleon
Ebony Garcia,243.754614,True,Ebony,Garcia
Johnathan Allen,8.375005469,False,Johnathan,Allen
Laura Faulkner,0.172930056,False,Laura,Faulkner
Kirk Pearson,9.303532223,False,Kirk,Pearson
Joseph Bonilla,44.2075727,False,Joseph,Bonilla
Christina Moore,121.1085131,True,Christina,Moore
Gary Barber,109.5760422,True,Gary,Barber
Laura Diaz,1.192317589,False,Laura,Diaz
Jerry Stuart,222.1184712,True,Jerry,Stuart
Brianna Griffith,200.530082,True,Brianna,Griffith
Kenneth Lopez,56.49118553,False,Kenneth,Lopez
Wesley Krause,115.9217821,True,Wesley,Krause
Derek Sullivan,199.9901641,True,Derek,Sullivan
Brian Johnson,202.850954,True,Brian,Johnson
Miss Monica Mcdonald,190.9497467,True,Miss Monica,Mcdonald
Christine Peterson,144.0482779,True,Christine,Peterson
Brianna Ramirez,196.1333418,True,Brianna,Ramirez
Robert Decker,71.98489152,False,Robert,Decker
Michael Bryant,82.40541955,False,Michael,Bryant
Jamie Silva,161.7920788,True,Jamie,Silva
Steven Jones,96.06536657,False,Steven,Jones
Christopher Bautista,25.7526185,False,Christopher,Bautista
Elizabeth Stein,255.6515653,True,Elizabeth,Stein
Brandi Werner,297.9637678,True,Brandi,Werner
Derrick Jones,167.9345937,True,Derrick,Jones
Michelle Price,80.72808372,False,Michelle,Price
Kara Silva,32.088137,False,Kara,Silva
Lisa Cox,33.65138701,False,Lisa,Cox
Jonathan Armstrong,14.57035663,False,Jonathan,Armstrong
Randy Rodriguez,178.0077151,True,Randy,Rodriguez
Amber Payne,124.4776004,True,Amber,Payne
Patricia Moore,55.82247702,False,Patricia,Moore
Barbara Krueger,60.73961436,False,Barbara,Krueger
Susan Colon,191.5557109,True,Susan,Colon
Ryan Morgan,296.2379031,True,Ryan,Morgan
Chad Willis,8.733980598,False,Chad,Willis
Brian Curtis,154.5553092,True,Brian,Curtis
Stephanie Jones,257.3034447,True,Stephanie,Jones
Jeffrey Garcia,242.1753175,True,Jeffrey,Garcia
Erik Walker,167.3473741,True,Erik,Walker
Steven Murray,179.8138796,True,Steven,Murray
Samuel Simmons,38.36117241,False,Samuel,Simmons
Brian Brown,100.039538,True,Brian,Brown
Barbara Brown,223.02702,True,Barbara,Brown
Monica Oconnor,27.82578051,False,Monica,Oconnor
Jacob Yang,54.06984636,False,Jacob,Yang
Jennifer Roberts,172.7932745,True,Jennifer,Roberts
Ashley Schultz,171.1870001,True,Ashley,Schultz
Elizabeth Swanson,228.4362989,True,Elizabeth,Swanson
Jonathan Lawrence MD,36.77728915,False,Jonathan,Lawrence
Linda Rodriguez,175.736522,True,Linda,Rodriguez
Molly Tate,192.7650925,True,Molly,Tate
Patrick Mosley,20.68179732,False,Patrick,Mosley
Anita Nelson,98.2563019,False,Anita,Nelson
Susan Harris,62.12362274,False,Susan,Harris
John Conrad,216.3613773,True,John,Conrad
Peggy Johnson,219.2847921,True,Peggy,Johnson
Timothy Allen,199.0109939,True,Timothy,Allen
Susan Hansen,90.74580755,False,Susan,Hansen
Linda Woods,226.942016,True,Linda,Woods
Susan Herrera,175.4205367,True,Susan,Herrera
Linda White,211.9963589,True,Linda,White
Andrew Matthews,287.6104984,True,Andrew,Matthews
Mrs. Lisa Richardson MD,185.5276885,True,Lisa,Richardson
Jennifer Dixon,172.8038862,True,Jennifer,Dixon
Daniel James,6.650911434,False,Daniel,James
Kyle Chaney,129.4088432,True,Kyle,Chaney
Erin Kennedy,91.86979408,False,Erin,Kennedy
Allison Jones,50.92956508,False,Allison,Jones
Jason Lopez,182.3514574,True,Jason,Lopez
Cameron Burton,73.50561371,False,Cameron,Burton
Joe Cook,58.0149289,False,Joe,Cook
Robert Miller,268.1107296,True,Robert,Miller
Olivia Martin,82.34771286,False,Olivia,Martin
Manuel Long,94.22695027,False,Manuel,Long
Richard Villanueva,75.5044878,False,Richard,Villanueva
Taylor Jones,62.18273963,False,Taylor,Jones
Catherine Simmons,136.5935694,True,Catherine,Simmons
Samantha Miranda,120.1573107,True,Samantha,Miranda
Sarah Brown,298.4329596,True,Sarah,Brown
Jerry Clark,243.5619902,True,Jerry,Clark
Briana Morris,66.29706805,False,Briana,Morris
Michelle Schneider,131.8021648,True,Michelle,Schneider
Alyssa Kim,211.2511958,True,Alyssa,Kim
Courtney Williams,232.4465591,True,Courtney,Williams
Rebekah Gonzalez,193.3837703,True,Rebekah,Gonzalez
Cameron Gay,143.6770259,True,Cameron,Gay
Jose Martinez,80.93405105,False,Jose,Martinez
Gabrielle Todd,173.9815833,True,Gabrielle,Todd
Adrian Price,133.078861,True,Adrian,Price
James Daniels,270.0463735,True,James,Daniels
Henry Huffman,184.9869926,True,Henry,Huffman
Beth Murphy,24.76246353,False,Beth,Murphy
Kevin Haynes,115.2254767,True,Kevin,Haynes
Darryl Deleon,204.3763418,True,Darryl,Deleon
Jeffrey Wells,264.9241843,True,Jeffrey,Wells
John Hicks,252.8243925,True,John,Hicks
Pamela Stanley,166.4772266,True,Pamela,Stanley
Frank Gardner,247.7336974,True,Frank,Gardner
Eric Kennedy,59.87939535,False,Eric,Kennedy
Michael Buchanan,84.84694551,False,Michael,Buchanan
Brooke Johnson,169.842186,True,Brooke,Johnson
Joseph Alvarado,43.63467789,False,Joseph,Alvarado
Dawn Ross,98.64511088,False,Dawn,Ross
Christina Hammond,48.76616516,False,Christina,Hammond
Adrian Richmond,3.975889905,False,Adrian,Richmond
Elizabeth Gardner,74.14070427,False,Elizabeth,Gardner
Melissa Wood,137.5704052,True,Melissa,Wood
Matthew Nelson,240.5538866,True,Matthew,Nelson
Janet Gross,6.593436831,False,Janet,Gross
Michael Murphy,259.0641083,True,Michael,Murphy
Samuel Davis,197.0367286,True,Samuel,Davis
James Garcia,132.019847,True,James,Garcia
Carolyn Glover,288.2201261,True,Carolyn,Glover
Jonathan Singleton,277.8925688,True,Jonathan,Singleton
Jennifer Rodriguez MD,266.9824165,True,Jennifer,Rodriguez
Robert Moore,25.25347246,False,Robert,Moore
Kelly Rogers,203.4085501,True,Kelly,Rogers
Kelly Rodriguez,161.6919893,True,Kelly,Rodriguez
Michael Fisher,3.421642628,False,Michael,Fisher
Lorraine Shaw,276.2723928,True,Lorraine,Shaw
Steven White,37.2849008,False,Steven,White
Joy Long,216.5459182,True,Joy,Long
Brandon Riggs,8.330686218,False,Brandon,Riggs
Raymond Henderson,212.4604653,True,Raymond,Henderson
Kenneth Wright,84.45131708,False,Kenneth,Wright
Katelyn Sloan,84.36432198,False,Katelyn,Sloan
Jonathan Robinson,142.1045999,True,Jonathan,Robinson
Gina Morales,154.7266329,True,Gina,Morales
Rachel Martinez,100.9771245,True,Rachel,Martinez
Nicole Mcgee,211.9572214,True,Nicole,Mcgee
Danielle Hunter,166.4771534,True,Danielle,Hunter
Dillon Baker,229.8802541,True,Dillon,Baker
Steven Lane,251.3015313,True,Steven,Lane
Sandra Cook,129.4083688,True,Sandra,Cook
Heather Cardenas,68.71986146,False,Heather,Cardenas
Kyle Robinson,40.789742,False,Kyle,Robinson
James Rodriguez,278.5839619,True,James,Rodriguez
John Robertson,249.6891636,True,John,Robertson
Melissa Smith,9.02944651,False,Melissa,Smith
Sarah Oneal,89.01612989,False,Sarah,Oneal
Austin Mcdowell,98.91948453,False,Austin,Mcdowell
Marie Taylor,126.4095272,True,Marie,Taylor
Teresa Garrett,201.3569513,True,Teresa,Garrett
Kelly Perez,249.9633227,True,Kelly,Perez
Mary Odom,94.71141448,False,Mary,Odom
Stacy Hansen,38.16867181,False,Stacy,Hansen
Sara Lopez,204.6519742,True,Sara,Lopez
Arthur Gibson II,63.21726831,False,Arthur,Gibson
Jennifer Ortiz,105.0355143,True,Jennifer,Ortiz
Amanda Davis,200.2859627,True,Amanda,Davis
Tina Fitzpatrick,129.1938775,True,Tina,Fitzpatrick
Andrea Page,138.8235219,True,Andrea,Page
Wayne Reeves,172.4005071,True,Wayne,Reeves
James Sullivan,46.20312463,False,James,Sullivan
John Hernandez,193.7106627,True,John,Hernandez
Tiffany Barnett,271.7312051,True,Tiffany,Barnett
Jessica Watts,58.75572391,False,Jessica,Watts
Miss Katherine Brennan MD,50.00288911,False,Miss Katherine,Brennan
Nathan Nielsen,23.30866391,False,Nathan,Nielsen
Patricia Davis,171.7762592,True,Patricia,Davis
Ricardo Davies,170.0373779,True,Ricardo,Davies
Matthew Lawson,199.9675868,True,Matthew,Lawson
Christopher Miller,179.2409523,True,Christopher,Miller
Charles Mendoza DVM,157.2561504,True,Charles,Mendoza
Jack Lin,110.6184773,True,Jack,Lin
Michelle Jacobs,147.4623228,True,Michelle,Jacobs
Amber Hopkins,289.4506193,True,Amber,Hopkins
Christine Lara,218.3912477,True,Christine,Lara
Nancy Garcia,141.3853432,True,Nancy,Garcia
Lindsey Owens,264.6461921,True,Lindsey,Owens
Lisa Brewer,43.02463642,False,Lisa,Brewer
Alex Rhodes,264.2776739,True,Alex,Rhodes
Daniel Bennett,157.037661,True,Daniel,Bennett
Susan Robinson,268.3048564,True,Susan,Robinson
Christopher Olson,260.0251938,True,Christopher,Olson
Jon Roach,129.6905747,True,Jon,Roach
Michael Robinson,38.28658602,False,Michael,Robinson
Rodney Arellano,206.033049,True,Rodney,Arellano
Alicia Wong,250.4448737,True,Alicia,Wong
Jesse Singh,147.5234691,True,Jesse,Singh
Nicole Smith,64.95829168,False,Nicole,Smith
Dwayne Snyder,35.8393188,False,Dwayne,Snyder
Marcus Rice,96.59177813,False,Marcus,Rice
Ashley Dixon,87.74147719,False,Ashley,Dixon
Erica Nelson,91.27947021,False,Erica,Nelson
Anna Valdez,202.480179,True,Anna,Valdez
Marco Pierce,228.7819172,True,Marco,Pierce
Nicole Henry,111.771676,True,Nicole,Henry
Melissa David,125.7463322,True,Melissa,David
Patricia Moreno,153.2979046,True,Patricia,Moreno
Kevin Woodard,47.11087611,False,Kevin,Woodard
Adam Bailey,130.2098795,True,Adam,Bailey
Carrie Henson,95.32864041,False,Carrie,Henson
Richard Martin,31.98809588,False,Richard,Martin
Whitney Reed,63.47690471,False,Whitney,Reed
Michael Snyder,259.2479069,True,Michael,Snyder
Dana Molina,280.0939625,True,Dana,Molina
Justin Decker,9.919029461,False,Justin,Decker
Cristina Gray,74.33697802,False,Cristina,Gray
Mark Nguyen,95.40654703,False,Mark,Nguyen
